,title,author,data,heat,name
5126,《盛唐剑圣》还可一看的历史白文,李小五,2017-02-21,57,"新唐书,盛唐剑圣,朝野佥载"
5127,《虫巢意志》看得很爽，求字数多一点的同类型文,天际回响,2017-02-22,1,"进化的四十六亿重奏,虫巢意志"
5128,求一本DND小说的名字,锋芒EX,2014-02-06,12,
5129,求推场景宏大一些的星际文吗？,青空之上,2017-02-17,27,"龙战星野,大宇宙战争年代志,重生之超级战舰,星空之翼,银河英雄传,星之海洋,星际游轮,殖装,异世之虫族无敌"
5130,有没有写圣殿骑士的《刺客信条》的书？,极品小绿茶,2017-02-22,7,"圣殿骑士:黑十字,刺客信条:叛变"
5131,推书《剑叩天门》,雪落千杉,2016-12-07,49,"剑叩天门,仙剑神曲"
5132,俗人回归和重生完美时代,原原,2017-02-20,22,"重生之智能人生,烂人回档"
5133,《俗人重生记》的三观,xiaosewh,2017-02-16,19,俗人重生记
5134,某些书，开头有意思，然后就是一坨毒屎扔了过来！评价全能大歌王！ ... ... ... ... . ...,张道星,2017-02-16,20,
5135,有没有写狼人游戏的小说啊,妖都听日,2017-02-14,34,"三国杀,杀人游戏,三只小猪的故事,魂斗罗,太易,吃豆人,坦克大战,超级马里奥,今夜谁挨刀,梦境乐园的爱丽丝,超级马里奥跌落后的世界,魔王奶爸,这个QQ群绝逼有毒,躲猫猫,松鼠大战2,博弈王之魔都法则,FC豪华套餐,灾厄魔盒"
5136,求一本前几天在论坛淘到的书,ONE-ABOVE-ALL,2017-02-17,3,重生之穿越归来
5137,请问磨铁除了《绑架全人类》和《重走未来路》还有什么粮草？ ...,严肃点,2017-02-17,9,"超级惊悚直播,我还能活30天,苍穹笔记"
5138,找本书  种地文   忘记名字了,buduan,2017-02-17,7,
5139,今日开始推好书——老书虫，口味大众,谷底鸦,2017-02-07,44,"都市猎人,离退休老超人的日常,虐杀原形,宇宙小黄人,人生长恨水长东,带着萌宠去修真,纵横东倭,甜蜜小时工,民国之文豪崛起,虐杀"
5140,老司机  带带我我要你开车来带带我,七一期,2017-02-16,14,
5141,除了刘慈欣还有其他的科幻小说推荐吗,楼下歪脖树,2016-09-19,86,",日落了，却没人写诗,少数派报告,临界,全频段阻塞干扰,生存实验,北京折叠,进化的四十六亿重奏,寄生之魔,最终穿越,你一生的故事,男人的墓志铭,天意,上校的军刀,飞向人马座,水星播种,猎户座防线,海伯利安,天命,替天行道,高塔下的小镇,醉步男,带上她的眼睛,山,太祖重返人间,朝圣,全频带阻塞干扰,全球进化,科幻世界,安德的游戏,先锋,中国太阳,择天记,诗云,球状闪电,流浪地球,伤心者,伊俄卡斯达,一日囚,来，跳一跳,泽天记,必然王国到自由王国,饿塔,朝闻道,乡村教师,六道众生,井口战役"
5142,一本三观不和的晋江小言,天真君,2017-02-10,35,
5143,吐槽下《天道图书馆》,阿哥多,2017-02-17,1,天道图书馆
5144,3333万能的lker，求一些老书。,krsna,2017-02-17,3,
5145,有没有副本流仙侠推荐一本？,412772990,2017-02-16,8,超级修仙副本
5146,求书名！！！,Lucifer_叶子,2017-02-17,6,"我的超神空间,玩家之心"
5147,今天真是开眼了,童怀祖,2017-02-17,11,狂战星辰
5148,《重生之都市修仙》最新的王家剧情 是不是给配角的N……光环开太大了 ...,不是杜雷思,2017-01-12,34,
5149,求书，诸君，有没有穿DND走混乱邪恶阵营的？,z39496521,2017-02-16,38,"幻想世界大穿越,猴传奇,妄想西游记,恶魔书,恶魔超正义,夺取神格,堕入深渊,红龙,坠入深渊,无限之绝对疯狂"
5150,推荐两本书《未来天王》《宇宙的边缘世界》,游有方,2017-02-16,26,"宇宙的边缘世界,未来天王,回猫"
5151,找两本西幻机甲小说！,猫头党,2017-02-16,9,"银河勇者杨巅峰,间客,东方地狱火"
5152,我自愿为作者宣传二次元冒险喜剧《史上最混蛋勇者》,tanxingyu,2017-02-17,8,"史上最混蛋勇者,独游"
5153,求重生骷髅的小说,勇士何安安,2017-02-14,26,"骷髅兵的后宫,炼金术师骷髅传奇,骸骨灰烬,骷髅魔导师,不止是骷髅"
5154,有没有专门ntr别人的无限流？,氮气,2017-02-14,24,"偷香高手,武侠之无敌王座,神级反派,夫人们的香裙,逆行武侠,主角猎杀者"
5155,我认为，这个书单可以挂靠和谐列车,月落梧桐树,2017-02-16,11,龙空著名老司机空缘的YY书单
5156,我已经弃疗了,薛大湿,2017-02-17,3,
5157,那自由飞翔怎么挂了？,欺之,2017-02-17,5,
5158,《这个电影我穿过》是快穿？可我怎么觉着那么耐读呢？,领证,2017-02-16,47,"这个电影我穿过,恃宠而骄"
5159,求类似雪中悍刀行设定的小说，或者阳神中设定的小说~,ex愚人,2017-02-17,0,
5160,编辑了,神之怒舞,2017-02-16,24,"我的二战不可能这么萌,武则天传,好莱坞之王,江山如此多娇,都市透视眼"
5161,有没有穿越鹿鼎记给韦小宝戴绿帽，让他接盘的小说？,我吃炸鸡腿,2017-02-17,20,
5162,推一本书《神盾局的新晋职员》,覌楼,2017-02-16,25,神盾局的新晋职员
5163,手不停的抬起放下让书自动翻页这种看书方式真的省力吗？,羽佟,2017-02-14,11,
5164,求一本开后宫穿越流小说名,xvlihu,2017-02-17,0,
5165,刺激1995是太监了吗？,君子胡说,2017-02-17,11,
5166,太阳从西边出来了，《众星之主》居然出宫了,河洛武士,2017-02-17,11,
5167,万能的龙空众找一本小说,裙主大人,2017-02-16,12,
5168,求某版主网其他分类的小说,在下萝莉控,2017-02-17,3,"妖僧西行鸡,我的高中生活,重活了X版"
5169,【伸手】求几本类似肆虐和光影的韩娱,mucia1,2017-01-30,29,"恋战星梦,韩娱之影帝,韩娱之天使与魔鬼,追凶韩国"
5170,还有龙友记得当初的《燕皇传》吗？,chmhc,2017-02-15,13,燕皇传
5171,求军队机甲的书！！！,ljy520fyw1314,2017-02-17,5,"机动风暴,杂鱼,冒牌大英雄"
5172,推荐一本幼苗《王牌制片人》,螺丝帽、,2017-02-05,50,"龙套传奇,王牌制片人,我的老婆是阴阳天师"
5173,找本书，有龙币！,蓝色的小武,2017-02-17,3,凤凰面具
5174,我真是大明星和恶人大明星，各种类同,jack528311,2016-11-11,21,"我是大明星,恶人大明星,大画家"
5175,重生赵志敬有第二部吗？非常期待。,果冻皮,2016-12-13,39,
5176,求靠谱的工业文，起码能糊弄外行人的那种,乃衣服,2017-02-17,4,
5177,那个说掌门路的  告诉你一个消息,龙哥二,2017-02-17,9,
5178,有些作者写出来的主角，不是用智障就可以形容的,骑士姬板载,2017-02-16,52,"首尔上空造一场梦,你的人偶"
5179,有木有穿越到剑与魔法的异界，打造工业帝国的小说？,heartmeaning,2017-02-12,23,"妄想西游记,科技大仙宗,灰暗之年,神秘空间,魔法与科学的最终兵器,人生宛若梦幻,魔法工业帝国,井口战役"
5180,求推荐好看的实体书,laiyou,2017-02-17,5,
5181,求助：更新的都市小说，有哪本小说的主角考了国防科大,xipeng,2017-02-16,22,"同学两亿岁,二次元之星"
5182,有没有和两本《大明1630》奶瓶的和韦博的类似的历史种田文,饿了就看看咯,2017-02-11,20,"晚明,大明武夫,三国之最风流,穿越者穿越了穿越者,从酋长到球长,汉儿不为奴,赤色黎明,新宋,续南明,永历四年,天朝之梦,宰执天下,金鳞开,草清,大逆转1906,明郑之我是郑克臧,奸雄天下,东宁记,春秋我为王,枭臣"
5183,重生之世家子弟,171790300,2017-02-15,23,
5184,有没有不跪舔神盾局的漫威小说啊,霸气榴莲,2017-02-11,41,"幻想世界大穿越,美漫之大冬兵,漫威之一拳超人,美漫大冬兵,美漫之多塔杂货铺,魔法种族大穿越,在漫威当超级英雄的那些年,那年那些穿越者,美漫之复制强者,从美漫开始毁灭世界,文化抵抗最前线,美漫大爆炸,我来自阿斯嘉德,美漫世界中的守望者,从漫威开始毁灭世界"
5185,我也来推下《青叶灵异事务所》,如履,2017-02-10,24,青叶灵异事务所
5186,贫道180度跪求交换书单，看在我头下脚上的份上。,三俗皇帝,2017-02-16,17,"新手村村长,美国之大牧场主,这个电影我穿过,重走未来路,德意志佣兵之王,院长驾到,妖怪公寓,妖魔代理人,木兰无长兄,美漫之大冬兵,重卡战车在末世,萨拉佛的龙翼挽歌,疯骑士的宇宙时代,异常生物见闻录,魔法种族大穿越,穿越者,超维术士,非人类基因统合体,迷失在1629,转生成蜘蛛又怎样,穿越时空的蝴蝶,修真聊天群,异常魔兽见闻录"
5187,求助，忘了一本书的名字，谁能帮帮我,qiuwenlong,2017-02-17,2,昨日之门
5188,各位老司机，求书啊,tangying122424,2017-02-16,8,终极凶器
5189,有没有创建神国之类组织的无限流？,深港老爷们i,2017-02-17,2,"时空旅行者的探险队,不科学的天天传"
5190,我又无耻地来求书了。,清水豆腐,2017-02-06,14,"仙路桃花传,剑种,修真聊天群,大道争锋"
5191,话说大家有没有看过小说的情节恶心了N年没事还能想起来的,情人成兄妹,2017-02-10,225,"异世无忧传,天下政道,都市之虐杀原形,高手寂寞,校园奇侠,九州·羽传说,苍老的少年,龙战士,多情剑客无情剑,许三观卖血记,满堂娇,修罗列传,天行健,红拂女,恶狼难驯,冰是睡着的水,国王游戏,寂静杀戮,尘缘,神医,梦里花落知多少,你的绿帽我来戴,问镜"
5192,求书  无限穿越 类型的  后宫种马,苏沐秋ovo,2017-01-12,17,"电脑中的幻想世界,无限之高端玩家,史上最强丧尸传说,我的无限翅膀,真实的幻影,超级无限游戏,我的时空穿梭手机,大反派也有春天"
5193,文化高度发达的土著，穿越到本位面，这样的主角有代入感吗？ ...,领证,2017-02-17,8,"人道天堂,一世之尊"
5194,90年的拍的小侠龙旋风脑洞真大啊,用户名和密码,2017-02-16,10,"异想天开,大侠龙卷风"
5195,有没有续写泥人江山的书？,落幕非愁,2017-02-16,14,
5196,有没有装B装得特别好的书推荐一下？我得深入学习,有刀氏,2017-02-14,50,"寂静杀戮,帝霸,黑社会的超能力女儿,无耻家族,神秘之旅,魔神乐园,我真是大明星,魔鬼代言人,我叫坂本我最屌,霸皇纪,娱乐掌控者,杀破狼,异界全职业大师,雪中悍刀行,重生之都市修仙,我当上帝那些事儿,罪孽深重的男人,剑鱼行动,一拳超人,守望黎明号"
5197,求本把npc不当人的书,里昂肯尼迪,2017-02-16,8,"网游之倒行逆施,尸体请别说话"
5198,"求书,历史类!",梦·魇,2017-02-17,3,
5199,有没有这样的海贼王同人,里昂肯尼迪,2017-02-15,21,"海贼之海军贵公子,海贼王之母巢果实,超级卡牌系统"
5200,真心服了《虫师物语友人帐》的作者,cifer66,2017-02-16,4,没时间了快上车
5201,推幼苗《欢迎来到南方公园》,ccc2w1,2017-02-14,40,"真理之杖,南方公园,欢迎来到南方公园,破碎真理,Happy Tree Friends"
5202,最近有在推《当一条蛇吃掉吉尔伽美什的不死药之后》,兄弟上，上弟兄,2017-02-15,48,
5203,做个市场调查,暮洛一,2017-02-16,3,
5204,最近还有木有好看的种田流的小说,墨迹星痕,2017-02-16,5,席卷天下
5205,万能的龙空，求问一本小说的名字,贫乳王道,2017-02-16,1,
5206,清新而不做作的我是系统流,六言子,2017-01-14,13,"女帝直播攻略,我是系统之女帝养成计划,我是系统"
5207,如果写小说，主角在前十万字几乎没有存在感会有人看吗？,暴躁河马,2017-02-16,23,"武林藏书人,指剑碎星河,笑面人"
5208,编辑了,疯一样自由,2017-02-16,0,
5209,找本书  忘记名字了,霸气榴莲,2017-02-16,2,全知全能者
5210,求一本无限流的。名字忘记了,lnyy1115,2017-02-16,5,主神崛起
5211,有没有简单爽快虐杀武林人的小说,百世文心,2017-02-14,21,"琦玉老师的江湖一日游？,本座东方不败,星际传奇,（笑傲）人生若只如初见,锦衣笑傲行,我在江湖,崩坏世界传奇大冒险,武侠世界自由行"
5212,有精彩的《进击的巨人》的同人作品么？,桥上有雾,2017-01-23,31,"进击的魔法师,大剑,无限信仰"
5213,从宁致远的《楚氏春秋》说起那些太监们,天天吃鸡,2016-08-27,62,"遗忘国度之神秘徽章,晚明,骷髅王座,网游大唐,北唐,教父,天下,寻情仙使,正前方,你死，我活,楚氏春秋"
5214,推本无意中发现的仙侠,ljfuosj1997,2016-02-11,5,御龙剑仙
5215,有没有人前显富但又不反感的小说,劳资2333333,2016-12-27,52,"了不起的盖茨比,无耻家族,渣人回档,重生之超级富豪,我的庄园,神抽手,美国之大牧场主,我就是好莱坞,<span>手游之方块国度,手游之方块国度,有钱先生"
5216,《主神崛起》标题垃圾，内容竟然可以,眉带凶兆,2017-02-11,15,"青帝,当个法师闹革命"
5217,（求书名）兽族+战歌+格斗,青空之上,2017-02-11,6,"兽血沸腾,雄霸天下"
5218,有没有类似烙印里格斯一样，硬派主角的同人文？？,萌虎美琴琴,2017-02-07,34,"佣兵天下,他和她的故事,哥布林杀手"
5219,找比烂流的书,踏平西方国家,2017-02-09,14,"人间多少雨打去,钢铁与火焰,穿越时空的蝴蝶"
5220,虽然没到喂那啥的程度，但还是闻见臭了。,悲催的读者,2017-02-10,17,顾道长生
5221,求推男装少女的小说,骑士不死于徒手,2017-02-03,43,"阴魂,绯色沉沦"
5222,限制级末日症候终于翻出它克苏鲁的背景了,rachpatty,2017-02-01,68,"攻壳机动队2无罪,傀儡谣,四平青年之浩哥大战古惑仔,完全燃烧"
5223,有没穿楚汉之争写的好的历史小说？,银色之光,2017-02-10,6,"楚,史记,楚汉争鼎"
5224,找一本书主角jj平时缩起来用的时候出来,踏平西方国家,2017-02-08,32,"圣女修道院,葵花大唐,美人图,关雌"
5225,求书，类似恋战星梦，极品蓝颜，拜托了,xww,2017-02-08,17,"恋战星梦,肆虐韩娱,韩娱之光影交错,极品蓝颜,大命运,同居博客,手动星移,恋战,独占星光,胖子的韩娱"
5226,末世韩娱真好啊，是太监了还是去别的站了,weisd789,2017-01-29,17,
5227,求书重生文想不起书名,diaoaoke1,2017-02-10,2,造梦机器
5228,南晋闲人，大家怎么看？,土豆0702,2017-02-09,12,苏联1991
5229,忽然想看末世文，有什么好推荐吗？,妖都听日,2017-02-04,37,"我的末日基地车,末日预见,梦境乐园的爱丽丝,重铸未来,末日乐园,末日孤雄,迷失在白垩纪"
5230,有没有穿demonbane的同人又或者是无限流？,瓜子暴风,2017-02-08,4,"入侵型月,这不是我想要的无限"
5231,推荐《娱乐之荒野食神》,南京大炮兵,2017-01-15,38,"荒野食神,娱乐之荒野食神"
5232,找本书，武侠掌门类或者仙侠掌门类,莫水明空,2017-02-09,5,超级掌门
5233,求问月关的一本小说,李择,2017-02-10,11,
5234,大道争锋真是仙侠？感觉作者不去写官场屈才了,苏信,2016-11-11,138,"升龙道,大道争锋"
5235,看了毛子的节目通灵之战感觉有点玄乎,快播影音播放器,2017-02-09,10,
5236,记着点剧情，忘了到底是什么了,木下听雨,2017-02-10,6,
5237,吐槽一下老王,sp0xin,2017-02-08,7,
5238,塔读除了章鱼的小神农还有什么值得看的书推荐么？,whitenightcloud,2017-02-10,1,
5239,话说，快穿文的看点在哪？,sa80,2017-01-28,19,"炮灰攻略,穿越之复仇"
5240,求一本小说,万丈尘缘,2017-02-10,2,情与血
5241,这断更理由真是新奇独特，谁来看看是那本书我要去围观,核子可乐,2017-02-07,31,
5242,寻文，黑科技流,雨前,2017-02-09,9,"超级机器人分身,科技主宰"
5243,找一本高达00同人，应该是单人无限类,醉酒的鱼与仙,2017-02-09,5,<span>综漫机甲里的猴版</span>
